location_id,destination,date,month,max_temp_f,min_temp_f,precipitation_in,avg_humidity_pct,avg_temp_f,rain_in,rainy_day,max_wind_speed_mph,max_wind_gust_mph
4,Phuket,2025-12-12,December,82.8,76.7,0.024,82,79.5,0.024,Yes,8.6,17.4
4,Phuket,2025-12-13,December,86.4,76.5,0.012,78,81,0.012,Yes,12.3,28.4
4,Phuket,2025-12-14,December,87.3,74.8,0.201,80,80.5,0.201,Yes,9,26.4
4,Phuket,2025-12-15,December,87.7,76.6,0.102,78,81.2,0.102,Yes,9.3,26.8
4,Phuket,2025-12-16,December,87.7,76.9,0.283,80,80.5,0.283,Yes,10,24.6
4,Phuket,2025-12-17,December,88.1,74.8,0.484,81,79.9,0.484,Yes,9.1,23.5
4,Phuket,2025-12-18,December,88.3,75.5,0.402,81,80.2,0.402,Yes,8.8,23
4,Phuket,2025-12-19,December,87.6,76.2,0.028,77,80.9,0.028,Yes,7.5,21.7
4,Phuket,2025-12-20,December,87.9,75.9,0.008,75,81.5,0.008,Yes,8.2,19.9
4,Phuket,2025-12-21,December,90.1,75.5,0.004,69,82.2,0.004,Yes,10.7,25.1
4,Phuket,2025-12-22,December,91.5,75.3,0,67,81.8,0,No,9.3,22.8
4,Phuket,2025-12-23,December,89.9,75.5,0.004,72,81.9,0.004,Yes,6.5,17.9
4,Phuket,2025-12-24,December,92.2,76.4,0,69,82.9,0,No,7.2,17
4,Phuket,2025-12-25,December,92.1,76.6,0.043,72,82.4,0.043,Yes,9.2,23
4,Phuket,2025-12-26,December,87.6,76.7,0.228,81,80.5,0.228,Yes,15.4,36.2
4,Phuket,2025-12-27,December,85.2,76.1,0.402,84,79.4,0.402,Yes,13.4,30.2
4,Phuket,2025-12-28,December,87,76.6,0.106,81,80.2,0.106,Yes,11.1,26.8
4,Phuket,2025-12-29,December,87.6,76.8,0.031,80,81.1,0.031,Yes,7.8,20.4
4,Phuket,2025-12-30,December,89.7,76.8,0.039,77,81.4,0.039,Yes,6.9,18.3
4,Phuket,2025-12-31,December,89.8,76.4,0,73,82,0,No,8.1,19.5
5,Krabi,2025-01-01,January,87.7,72.8,0,76,79.6,0,No,7.7,18.6
5,Krabi,2025-01-02,January,89.2,73.8,0,75,80.7,0,No,8.5,17.2
5,Krabi,2025-01-03,January,88.7,74.1,0.024,77,80.5,0.024,Yes,8.3,20.1
5,Krabi,2025-01-04,January,88.2,73.9,0.067,83,79.6,0.067,Yes,8.2,20.6
5,Krabi,2025-01-05,January,89.1,73.5,0.098,83,79,0.098,Yes,9.8,24.6
5,Krabi,2025-01-06,January,88.6,73.2,0.142,79,79.5,0.142,Yes,9.3,25.1
5,Krabi,2025-01-07,January,89.4,73.5,0.102,81,80,0.102,Yes,10.2,23.9
5,Krabi,2025-01-08,January,89.7,73.4,0,74,80.7,0,No,8.3,20.6
5,Krabi,2025-01-09,January,90,72.8,0,75,80.6,0,No,9.4,21.3
5,Krabi,2025-01-10,January,88.6,72.5,0.02,70,80.8,0.02,Yes,9.8,23.3
5,Krabi,2025-01-11,January,88.9,74.2,0.008,72,79.9,0.008,Yes,12.9,29.8
5,Krabi,2025-01-12,January,87.1,72,0.024,73,78.5,0.024,Yes,14,31.5
5,Krabi,2025-01-13,January,87.2,72.1,0.004,71,79.1,0.004,Yes,12.7,29.1
5,Krabi,2025-01-14,January,88.9,72.8,0,71,79.5,0,No,10,24.2
5,Krabi,2025-01-15,January,88,73,0.024,74,79.9,0.024,Yes,11.9,26.6
5,Krabi,2025-01-16,January,87.4,72.3,0.098,84,78.6,0.098,Yes,12.9,34
5,Krabi,2025-01-17,January,88.5,73,0.008,75,80.1,0.008,Yes,14.6,33.3
5,Krabi,2025-01-18,January,88.1,72.8,0.012,78,79.4,0.012,Yes,10.4,25.3
5,Krabi,2025-01-19,January,88,71.8,0.028,75,79.8,0.028,Yes,9,22.1
5,Krabi,2025-01-20,January,88.9,71.8,0.035,78,79.8,0.035,Yes,6.8,17.2
5,Krabi,2025-01-21,January,90.1,72.1,0.008,73,81.4,0.008,Yes,9.5,23
5,Krabi,2025-01-22,January,91.6,74.3,0,67,81.9,0,No,11,25.5
5,Krabi,2025-01-23,January,91.9,74.3,0.024,70,82.2,0.024,Yes,9.1,23
5,Krabi,2025-01-24,January,92.1,74.2,0.047,78,81.4,0.047,Yes,8.7,23.3
5,Krabi,2025-01-25,January,90,75,0.035,81,81,0.035,Yes,7.2,20.6
5,Krabi,2025-01-26,January,90.3,75.1,0.13,80,80.7,0.13,Yes,7.5,17.7
5,Krabi,2025-01-27,January,91.9,75.9,0.012,67,82.6,0.012,Yes,14.3,32.9
5,Krabi,2025-01-28,January,92.8,75.6,0,66,82.7,0,No,14.3,32.9
5,Krabi,2025-01-29,January,91,73.7,0.043,68,81.2,0.043,Yes,14.9,33.8
5,Krabi,2025-01-30,January,92.8,70.3,0,62,81,0,No,12,27.5
5,Krabi,2025-01-31,January,91.2,70.1,0,63,80.8,0,No,9.3,19.7
5,Krabi,2025-02-01,February,91,70.3,0,63,80.6,0,No,7.3,13.4
5,Krabi,2025-02-02,February,88.9,69.7,0,70,79.6,0,No,9.1,21
5,Krabi,2025-02-03,February,93.3,69.5,0,68,80.9,0,No,7.9,20.1
5,Krabi,2025-02-04,February,93.2,74.2,0.008,64,82.5,0.008,Yes,11.7,26.8
5,Krabi,2025-02-05,February,94,73.8,0,65,82.5,0,No,11.4,26.6
5,Krabi,2025-02-06,February,91,73.5,0.083,71,81.6,0.083,Yes,9.8,19.2
5,Krabi,2025-02-07,February,93.7,73.9,0,66,82.7,0,No,8.8,21.9
5,Krabi,2025-02-08,February,93,74.3,0.008,66,82.6,0.008,Yes,10.6,25.3
5,Krabi,2025-02-09,February,94.2,73.6,0,64,82.6,0,No,12.4,28.9
5,Krabi,2025-02-10,February,93.4,72.1,0,60,82.8,0,No,8.8,21.9
5,Krabi,2025-02-11,February,94.1,71.9,0.004,65,82.2,0.004,Yes,11.5,26.6
5,Krabi,2025-02-12,February,92.8,72.2,0.004,72,81.9,0.004,Yes,10.4,25.1
5,Krabi,2025-02-13,February,92.6,74.6,0.008,71,83.3,0.008,Yes,10.3,25.1
5,Krabi,2025-02-14,February,95.5,75.1,0.028,74,82.7,0.028,Yes,9.2,25.5
5,Krabi,2025-02-15,February,92.8,73.9,0.012,75,82.1,0.012,Yes,9.4,23.3
5,Krabi,2025-02-16,February,91.8,74,0.11,79,81.1,0.11,Yes,9.9,23.5
5,Krabi,2025-02-17,February,90.4,74.6,0.126,82,80.1,0.126,Yes,7.5,18.8
5,Krabi,2025-02-18,February,92.1,74.2,0.035,71,82.5,0.035,Yes,7.8,21.9
5,Krabi,2025-02-19,February,94,75.6,0.071,70,82.8,0.071,Yes,8.9,21.7
5,Krabi,2025-02-20,February,91.9,75.3,0.15,72,82.2,0.15,Yes,10.8,29.3
5,Krabi,2025-02-21,February,94.3,74.8,0.028,72,83,0.028,Yes,11.5,27.3
5,Krabi,2025-02-22,February,91.8,74.5,0.846,81,79.9,0.846,Yes,10.2,27.3
5,Krabi,2025-02-23,February,88.4,73.7,0.409,84,79.8,0.409,Yes,12.9,29.3
5,Krabi,2025-02-24,February,85.2,73.7,0.642,87,77.8,0.642,Yes,12.3,30.9
5,Krabi,2025-02-25,February,86.8,74.8,0.031,78,80.2,0.031,Yes,16.7,37.8
5,Krabi,2025-02-26,February,88.4,75.7,0,72,81.5,0,No,18.4,40.5
5,Krabi,2025-02-27,February,90.1,75.6,0,71,82.3,0,No,14.3,33.8
5,Krabi,2025-02-28,February,91.8,74.8,0,71,82.8,0,No,12.6,29.5
5,Krabi,2025-03-01,March,93.8,73.9,0,71,82.7,0,No,9.8,24.4
5,Krabi,2025-03-02,March,95.5,73.8,0.004,72,83.4,0.004,Yes,8.5,22.6
5,Krabi,2025-03-03,March,95.3,74.3,0.083,73,83.4,0.083,Yes,8,22.6
5,Krabi,2025-03-04,March,92.9,74.1,0,73,83.6,0,No,10.6,25.3
5,Krabi,2025-03-05,March,92.4,75.5,0,73,84.3,0,No,9.1,23.3
5,Krabi,2025-03-06,March,92.4,76.1,0.697,86,81,0.697,Yes,8.4,23.3
5,Krabi,2025-03-07,March,94,76.2,0.098,79,82.3,0.098,Yes,12.1,28.9
5,Krabi,2025-03-08,March,94.9,76.8,0.437,75,83.4,0.437,Yes,12.1,30.4
5,Krabi,2025-03-09,March,95.2,78.2,0,67,85.2,0,No,15.7,35.1
5,Krabi,2025-03-10,March,93.9,77.2,0.028,67,85.2,0.028,Yes,15.2,35.3
5,Krabi,2025-03-11,March,93.5,77.3,0.217,75,83,0.217,Yes,10.1,27.3
5,Krabi,2025-03-12,March,93.2,76.2,0.102,82,82.1,0.102,Yes,7.2,19.5
5,Krabi,2025-03-13,March,93.2,75.1,0.406,84,80.7,0.406,Yes,7.9,23.3
5,Krabi,2025-03-14,March,92.3,75.3,0.039,76,82.6,0.039,Yes,7,19.7
5,Krabi,2025-03-15,March,92.8,74.2,0.055,82,81.6,0.055,Yes,7.3,18.6
5,Krabi,2025-03-16,March,91.9,74.1,0.039,76,82.6,0.039,Yes,7.9,22.4
5,Krabi,2025-03-17,March,93.7,76,0.177,79,82.3,0.177,Yes,8.3,22.1
5,Krabi,2025-03-18,March,93.3,76.5,0.303,80,81.7,0.303,Yes,8.6,28.2
5,Krabi,2025-03-19,March,89.9,73.4,0.689,86,78.8,0.689,Yes,10.5,24.2
5,Krabi,2025-03-20,March,90.6,73.9,0.228,85,79.3,0.228,Yes,8.1,21.9
5,Krabi,2025-03-21,March,91,74.4,0.008,73,81.9,0.008,Yes,10.1,22.6
5,Krabi,2025-03-22,March,92.1,74.3,0.11,80,81,0.11,Yes,11.2,25.1
5,Krabi,2025-03-23,March,91,74.8,0.031,76,82.2,0.031,Yes,8.7,20.8
5,Krabi,2025-03-24,March,90.2,74.8,0.047,82,81.2,0.047,Yes,7.2,17
5,Krabi,2025-03-25,March,90.1,75.6,0.012,78,82.5,0.012,Yes,6.3,16.8
5,Krabi,2025-03-26,March,89.1,75.7,0.043,81,82.1,0.043,Yes,7.7,19.9
5,Krabi,2025-03-27,March,90.8,76.5,0.079,78,82.6,0.079,Yes,8.4,19.9
5,Krabi,2025-03-28,March,92.2,75.4,0.004,68,84.2,0.004,Yes,9.5,22.8
5,Krabi,2025-03-29,March,92.5,75.1,0.165,78,82.6,0.165,Yes,7.9,19
5,Krabi,2025-03-30,March,94.8,75.8,0.039,75,83.9,0.039,Yes,10.2,23.9
5,Krabi,2025-03-31,March,95.7,76.9,0.016,68,84.7,0.016,Yes,11.1,25.5
5,Krabi,2025-04-01,April,93.7,77.5,0.051,76,83.7,0.051,Yes,6.8,19.7
5,Krabi,2025-04-02,April,91.4,76.3,0.39,86,80.5,0.39,Yes,6.9,15.4
5,Krabi,2025-04-03,April,87.9,76.6,0.854,85,80.3,0.854,Yes,12.1,29.8
5,Krabi,2025-04-04,April,88.2,75.6,0.386,83,81,0.386,Yes,11.4,25.9
5,Krabi,2025-04-05,April,87.8,75.3,0.346,87,79.7,0.346,Yes,6.3,17.2
5,Krabi,2025-04-06,April,87.7,75,0.358,88,79.5,0.358,Yes,12.2,25.3
5,Krabi,2025-04-07,April,93.8,75.9,0.008,70,83.7,0.008,Yes,11.1,26.2
5,Krabi,2025-04-08,April,93.7,75.7,0.087,78,82.8,0.087,Yes,9.3,24.8
5,Krabi,2025-04-09,April,90.9,75.9,0.409,86,80.7,0.409,Yes,8.2,20.4
5,Krabi,2025-04-10,April,87.3,76.1,0.138,87,80.6,0.138,Yes,9,22.6
5,Krabi,2025-04-11,April,86.3,75.7,0.768,90,79.2,0.768,Yes,9.5,23
5,Krabi,2025-04-12,April,89.7,76.8,0.008,77,83.3,0.008,Yes,8,19.9
5,Krabi,2025-04-13,April,90.9,74.7,0.606,83,81.5,0.606,Yes,6.6,16.8
5,Krabi,2025-04-14,April,91.6,76.1,0.205,85,82.1,0.205,Yes,7.1,21
5,Krabi,2025-04-15,April,89.4,75,0.909,90,79.2,0.909,Yes,6.6,17.7
5,Krabi,2025-04-16,April,82.6,75.4,0.295,91,79.2,0.295,Yes,5,11.6
5,Krabi,2025-04-17,April,88.2,76.3,0.118,90,80.9,0.118,Yes,5.8,15
5,Krabi,2025-04-18,April,88,75.8,0.319,89,80.7,0.319,Yes,7.8,19.5
5,Krabi,2025-04-19,April,85.9,74.4,0.776,91,79.3,0.776,Yes,8.5,21.3
5,Krabi,2025-04-20,April,85.3,74.4,0.142,88,79.6,0.142,Yes,8.2,20.6
5,Krabi,2025-04-21,April,90.1,75.2,0.102,83,81.8,0.102,Yes,9.5,21.7
5,Krabi,2025-04-22,April,90.3,74.8,0.26,86,80.6,0.26,Yes,8.5,20.6
5,Krabi,2025-04-23,April,87.4,75.1,0.76,90,79.5,0.76,Yes,7.5,19.7
5,Krabi,2025-04-24,April,84.7,73,0.587,91,78.2,0.587,Yes,9.6,23.5
5,Krabi,2025-04-25,April,88.9,75.7,0.209,87,80.6,0.209,Yes,6,12.3
5,Krabi,2025-04-26,April,87.2,75.7,0.157,86,81.4,0.157,Yes,7.8,20.4
5,Krabi,2025-04-27,April,89.1,75.6,0.374,89,80.3,0.374,Yes,6.9,18.1
5,Krabi,2025-04-28,April,87.3,74.8,0.083,90,79.6,0.083,Yes,5.1,15
5,Krabi,2025-04-29,April,90.9,74.8,0.047,78,82,0.047,Yes,6.5,17
5,Krabi,2025-04-30,April,92.5,76.3,0.031,76,83.6,0.031,Yes,6.7,17.4
5,Krabi,2025-05-01,May,92.5,74.8,0.205,83,81.9,0.205,Yes,5.5,17.4
5,Krabi,2025-05-02,May,90,75.1,0.272,88,80.5,0.272,Yes,7.3,22.4
5,Krabi,2025-05-03,May,89.9,74.6,0.622,89,79.4,0.622,Yes,5.5,13.9
5,Krabi,2025-05-04,May,87.1,75,1.024,93,78.6,1.024,Yes,7.6,19.5
5,Krabi,2025-05-05,May,85.6,75.3,0.079,89,79.9,0.079,Yes,6.2,14.5
5,Krabi,2025-05-06,May,86.5,76.2,0.787,88,80,0.787,Yes,8.2,20.6
5,Krabi,2025-05-07,May,86.7,78.2,0.087,82,82.1,0.087,Yes,9.8,24.6
5,Krabi,2025-05-08,May,86.6,78.4,0.382,86,81.6,0.382,Yes,8.7,21.9
5,Krabi,2025-05-09,May,89.2,76.4,0.697,82,83.1,0.697,Yes,9.9,22.8
5,Krabi,2025-05-10,May,86.3,77.6,0.461,86,81.6,0.461,Yes,10.4,24.6
5,Krabi,2025-05-11,May,85.6,76.6,0.244,89,80.2,0.244,Yes,9.2,20.6
5,Krabi,2025-05-12,May,86.5,77.7,0.406,89,80,0.406,Yes,10,24.6
5,Krabi,2025-05-13,May,88,75.8,0.772,86,81.2,0.772,Yes,10.6,24.8
5,Krabi,2025-05-14,May,85.8,76.4,0.071,89,80.8,0.071,Yes,5.8,19
5,Krabi,2025-05-15,May,90.3,76.6,0.299,87,81.4,0.299,Yes,7.9,19.2
5,Krabi,2025-05-16,May,86.3,76.1,0.339,89,80.9,0.339,Yes,7.5,20.1
5,Krabi,2025-05-17,May,88.2,76,0.102,90,80.4,0.102,Yes,6,15.7
5,Krabi,2025-05-18,May,89.3,75.1,0.232,89,80.4,0.232,Yes,5.4,13.4
5,Krabi,2025-05-19,May,91.2,75.8,0.154,84,82.4,0.154,Yes,6.2,14.8
5,Krabi,2025-05-20,May,88.3,77.3,0.37,88,81.3,0.37,Yes,5.5,15.7
5,Krabi,2025-05-21,May,84.4,77.6,0.102,88,80.8,0.102,Yes,8.7,20.1
5,Krabi,2025-05-22,May,85,77,0.346,86,80.9,0.346,Yes,9.4,21
5,Krabi,2025-05-23,May,82.9,77.7,1.142,91,79.7,1.142,Yes,10.8,26.6
5,Krabi,2025-05-24,May,82.9,76.1,1.567,92,78.7,1.567,Yes,10,23.5
5,Krabi,2025-05-25,May,82.6,76.6,0.795,91,79.3,0.795,Yes,11.5,24.2
5,Krabi,2025-05-26,May,82.8,76.7,0.283,91,79.7,0.283,Yes,9.9,24.2
5,Krabi,2025-05-27,May,85.5,76.4,0.209,89,80.6,0.209,Yes,11.6,28.4
5,Krabi,2025-05-28,May,88.1,77.7,0.004,80,84.6,0.004,Yes,7.5,18.3
5,Krabi,2025-05-29,May,89.8,79.3,0.028,78,84.7,0.028,Yes,9.4,24.6
5,Krabi,2025-05-30,May,87,78,0.043,86,82,0.043,Yes,5.1,17.9
5,Krabi,2025-05-31,May,90.2,76.9,0.091,85,83.6,0.091,Yes,8.9,20.8
5,Krabi,2025-06-01,June,88.8,77.7,0.161,84,83.2,0.161,Yes,9.2,21.5
5,Krabi,2025-06-02,June,89.2,79,0.043,80,83.9,0.043,Yes,11.2,24.4
5,Krabi,2025-06-03,June,86.3,79,0.413,85,82,0.413,Yes,10.1,24.6
5,Krabi,2025-06-04,June,84.7,77.6,0.472,85,81.1,0.472,Yes,12.8,28.6
5,Krabi,2025-06-05,June,84.7,77,0.437,91,79.1,0.437,Yes,10.9,25.7
5,Krabi,2025-06-06,June,86.1,75.6,0.602,88,80.1,0.602,Yes,10.3,25.5
5,Krabi,2025-06-07,June,81.6,76.4,0.945,87,79.3,0.945,Yes,11.6,28.2
5,Krabi,2025-06-08,June,85.6,76.7,0.854,89,79.5,0.854,Yes,13.1,29.1
5,Krabi,2025-06-09,June,85.7,75.9,0.461,84,81.2,0.461,Yes,13.3,32.9
5,Krabi,2025-06-10,June,81.3,77.3,0.906,90,79.9,0.906,Yes,14.6,31.8
5,Krabi,2025-06-11,June,87.9,81.2,0,76,83.8,0,No,10.2,26.2
5,Krabi,2025-06-12,June,86.4,81.1,0.024,81,83,0.024,Yes,12.1,31.5
5,Krabi,2025-06-13,June,88.6,79.8,0,81,83.6,0,No,7.9,18.8
5,Krabi,2025-06-14,June,88.9,78.7,0.004,82,83.6,0.004,Yes,7,17.7
5,Krabi,2025-06-15,June,89.7,77.9,0.028,86,82.6,0.028,Yes,6.4,17
5,Krabi,2025-06-16,June,88.8,77.5,0.059,80,82.9,0.059,Yes,7.9,18.8
5,Krabi,2025-06-17,June,88.6,78.8,0.059,81,82.9,0.059,Yes,9.8,23.7
5,Krabi,2025-06-18,June,88.1,78.5,0.067,81,82.3,0.067,Yes,10.9,24.6
5,Krabi,2025-06-19,June,89.8,77.6,0.004,78,83.2,0.004,Yes,10.7,24.4
5,Krabi,2025-06-20,June,86.2,75.4,0.622,90,78.9,0.622,Yes,9.3,24.2
5,Krabi,2025-06-21,June,84.5,74.6,0.484,86,79,0.484,Yes,12.6,27.3
5,Krabi,2025-06-22,June,81.7,75.4,0.547,91,78.5,0.547,Yes,8.6,27.1
5,Krabi,2025-06-23,June,86.2,74,0.417,88,79.2,0.417,Yes,10.7,27.1
5,Krabi,2025-06-24,June,86.2,74,0.268,86,79.1,0.268,Yes,10.7,28
5,Krabi,2025-06-25,June,87.4,75.2,0,83,81.8,0,No,7.3,18.3
5,Krabi,2025-06-26,June,87.9,76.5,0.016,85,81.5,0.016,Yes,7.3,19.7
5,Krabi,2025-06-27,June,86.5,75.1,0.378,89,79.7,0.378,Yes,7.9,22.1
5,Krabi,2025-06-28,June,87,76.2,0.035,81,81.8,0.035,Yes,8.7,20.8
5,Krabi,2025-06-29,June,87.4,77,0.083,79,83.1,0.083,Yes,9.2,22.4
5,Krabi,2025-06-30,June,89.2,80.5,0.008,73,84.3,0.008,Yes,10.2,24.6
5,Krabi,2025-07-01,July,85.2,77.3,0.205,83,80.8,0.205,Yes,9.2,25.9
5,Krabi,2025-07-02,July,87.3,74.8,0.441,85,80.4,0.441,Yes,13,29.8
5,Krabi,2025-07-03,July,87.7,74.8,0.024,81,82.7,0.024,Yes,11.6,25.7
5,Krabi,2025-07-04,July,88.3,79.9,0.012,77,83.5,0.012,Yes,11.7,26.2
5,Krabi,2025-07-05,July,87.3,77.4,0.181,85,81.4,0.181,Yes,11.6,29.1
5,Krabi,2025-07-06,July,88.3,75.6,0.425,79,82.6,0.425,Yes,15.6,36
5,Krabi,2025-07-07,July,87.8,75.7,1.004,84,80.8,1.004,Yes,12.2,27.3
5,Krabi,2025-07-08,July,85.1,75.8,0.264,87,80,0.264,Yes,9.2,21.7
5,Krabi,2025-07-09,July,87.3,78,0.031,84,82.3,0.031,Yes,9.2,21
5,Krabi,2025-07-10,July,88.8,78.3,0.083,77,83,0.083,Yes,12.6,28.6
5,Krabi,2025-07-11,July,87.6,79.4,0.043,79,82.5,0.043,Yes,13.3,34.4
5,Krabi,2025-07-12,July,86.4,77,0.709,86,81.1,0.709,Yes,12.5,28.9
5,Krabi,2025-07-13,July,88.2,79,0.079,79,83.1,0.079,Yes,13.4,29.8
5,Krabi,2025-07-14,July,85.4,76,0.37,83,81.5,0.37,Yes,10.6,25.9
5,Krabi,2025-07-15,July,82.9,75.9,1.067,91,79,1.067,Yes,11,25.7
5,Krabi,2025-07-16,July,86,76.6,0.272,85,81,0.272,Yes,13.2,28.9
5,Krabi,2025-07-17,July,88.1,78.4,0.035,82,82.6,0.035,Yes,7.6,18.6
5,Krabi,2025-07-18,July,87.5,79,0,80,83.1,0,No,9.9,23.5
5,Krabi,2025-07-19,July,88,79.3,0.008,80,83.3,0.008,Yes,8.1,23.3
5,Krabi,2025-07-20,July,85.5,79.5,0.197,81,82.6,0.197,Yes,11.1,29.8
5,Krabi,2025-07-21,July,88.2,82,0.004,74,84.2,0.004,Yes,13.6,29.5
5,Krabi,2025-07-22,July,88.1,81.6,0,76,84.3,0,No,14.2,34.7
5,Krabi,2025-07-23,July,88,80.3,0.004,75,83.9,0.004,Yes,14.4,31.5
5,Krabi,2025-07-24,July,88.9,79.3,0.004,76,83.6,0.004,Yes,11.8,26.8
5,Krabi,2025-07-25,July,89.2,80.1,0.016,77,83.8,0.016,Yes,12.8,28.4
5,Krabi,2025-07-26,July,88.3,80.1,0.016,77,84,0.016,Yes,13.2,29.5
5,Krabi,2025-07-27,July,88.4,80.8,0.031,76,83.9,0.031,Yes,12.6,29.1
5,Krabi,2025-07-28,July,88,82,0.031,73,84.5,0.031,Yes,11.6,26.4
5,Krabi,2025-07-29,July,89.4,81.2,0,75,84.7,0,No,11.3,25.9
5,Krabi,2025-07-30,July,90.1,79.3,0,76,84.4,0,No,13,28.4
5,Krabi,2025-07-31,July,90.4,77.2,0.016,82,83.4,0.016,Yes,6.3,18.8
5,Krabi,2025-08-01,August,90.1,77.3,0.063,80,83.8,0.063,Yes,11,26.6
5,Krabi,2025-08-02,August,87.4,75.6,1.488,89,80.8,1.488,Yes,8.6,21.5
5,Krabi,2025-08-03,August,87.8,76,0.213,81,82.4,0.213,Yes,8.3,20.8
5,Krabi,2025-08-04,August,89.3,80.3,0.012,77,84.3,0.012,Yes,10.1,25.1
5,Krabi,2025-08-05,August,90.1,76.2,0.028,74,84.1,0.028,Yes,9.2,23.5
5,Krabi,2025-08-06,August,86.3,73.5,0.665,87,79.3,0.665,Yes,9.6,25.9
5,Krabi,2025-08-07,August,85.9,74.8,0.256,84,80.8,0.256,Yes,8.3,20.6
5,Krabi,2025-08-08,August,87,76.2,0.083,82,81.7,0.083,Yes,7.9,19.7
5,Krabi,2025-08-09,August,89,77.5,0.047,74,83.4,0.047,Yes,8.6,21
5,Krabi,2025-08-10,August,88.3,77.6,0.043,75,82.9,0.043,Yes,12,28.2
5,Krabi,2025-08-11,August,83.8,76.1,0.311,85,79.3,0.311,Yes,10.6,25.9
5,Krabi,2025-08-12,August,83.3,75.4,0.543,85,79.6,0.543,Yes,13.2,30
5,Krabi,2025-08-13,August,85.7,77.5,0.004,81,81.6,0.004,Yes,8.5,23.9
5,Krabi,2025-08-14,August,85.3,75.5,0.378,86,79.5,0.378,Yes,10.6,27.1
5,Krabi,2025-08-15,August,80,75.9,0.319,90,78.2,0.319,Yes,12.8,25.3
5,Krabi,2025-08-16,August,83.3,74.3,0.13,86,78.9,0.13,Yes,8.8,26.4
5,Krabi,2025-08-17,August,87.5,74.6,0,80,81.8,0,No,6.9,18.8
5,Krabi,2025-08-18,August,88.3,75.7,0.016,80,82.3,0.016,Yes,7.5,18.8
5,Krabi,2025-08-19,August,89.2,77.1,0,78,82.4,0,No,8.6,20.1
5,Krabi,2025-08-20,August,88.1,76.3,0.075,80,81.8,0.075,Yes,8,19.9
5,Krabi,2025-08-21,August,85.8,74.5,0.705,89,78.3,0.705,Yes,9,24.2
5,Krabi,2025-08-22,August,81.5,73.9,0.555,89,77.8,0.555,Yes,10.8,23.9
5,Krabi,2025-08-23,August,88.3,76.7,0.02,78,81.7,0.02,Yes,12.9,30.2
5,Krabi,2025-08-24,August,86.6,76.9,0.094,76,82.1,0.094,Yes,13.5,31.3
5,Krabi,2025-08-25,August,83.8,76.3,0.268,86,79.6,0.268,Yes,13.3,30.2
5,Krabi,2025-08-26,August,87.7,76.6,0.035,84,80.8,0.035,Yes,8.8,23.9
5,Krabi,2025-08-27,August,87.9,75.2,0.087,83,81.1,0.087,Yes,9.5,23.7
5,Krabi,2025-08-28,August,82.1,76.3,0.417,88,79.3,0.417,Yes,12.9,26.6
5,Krabi,2025-08-29,August,88.2,75.9,0.055,78,82.2,0.055,Yes,13.2,29.1
5,Krabi,2025-08-30,August,84.3,76.1,0.602,89,78.9,0.602,Yes,12.8,32.9
5,Krabi,2025-08-31,August,82.9,73.9,1.055,88,79,1.055,Yes,15.1,32.2
5,Krabi,2025-09-01,September,83,75.5,0.642,89,79.1,0.642,Yes,14.1,35.1
5,Krabi,2025-09-02,September,86.8,74.8,0.126,84,81.1,0.126,Yes,10.1,26.6
5,Krabi,2025-09-03,September,82.4,75.3,0.579,90,79,0.579,Yes,10.8,27.1
5,Krabi,2025-09-04,September,79.7,76.2,1.291,95,77.5,1.291,Yes,9.1,20.6
5,Krabi,2025-09-05,September,82.9,77.1,0.181,87,79.8,0.181,Yes,11.2,26.4
5,Krabi,2025-09-06,September,87.3,75.8,0.343,84,80.7,0.343,Yes,13.5,30.2
5,Krabi,2025-09-07,September,83.6,75.3,0.673,88,79.7,0.673,Yes,9,21.5
5,Krabi,2025-09-08,September,84.5,76.4,0.614,91,79.1,0.614,Yes,10.3,23
5,Krabi,2025-09-09,September,83.6,75.4,0.299,86,79.2,0.299,Yes,5.3,14.3
5,Krabi,2025-09-10,September,86.3,76.3,0.043,83,80.6,0.043,Yes,8.3,21
5,Krabi,2025-09-11,September,85.5,76.4,0.047,84,80.5,0.047,Yes,11.3,26.8
5,Krabi,2025-09-12,September,84.2,75.1,0.52,91,78.4,0.52,Yes,9.7,23.5
5,Krabi,2025-09-13,September,83.1,75.2,0.319,90,78.6,0.319,Yes,7.5,16.6
5,Krabi,2025-09-14,September,82,75.3,0.602,91,78.3,0.602,Yes,7.9,19.7
5,Krabi,2025-09-15,September,83.1,74.1,0.079,88,78.7,0.079,Yes,9.9,23.5
5,Krabi,2025-09-16,September,86.9,75.7,0.047,82,81.4,0.047,Yes,10.4,22.8
5,Krabi,2025-09-17,September,87.3,75.4,0.429,85,80.6,0.429,Yes,10.8,27.5
5,Krabi,2025-09-18,September,82.6,76.8,0.441,89,79,0.441,Yes,13,29.5
5,Krabi,2025-09-19,September,87.5,79.2,0.063,76,82.8,0.063,Yes,12.5,27.7
5,Krabi,2025-09-20,September,87.8,79.5,0.02,76,83.2,0.02,Yes,11.4,25.5
5,Krabi,2025-09-21,September,88.1,77,0.012,78,82.2,0.012,Yes,9.2,21.5
5,Krabi,2025-09-22,September,87.7,78.3,0.047,79,82.5,0.047,Yes,8.8,21
5,Krabi,2025-09-23,September,87.4,80,0.016,76,83.3,0.016,Yes,11,24.6
5,Krabi,2025-09-24,September,88.1,81.1,0.043,73,83.6,0.043,Yes,14.7,33.6
5,Krabi,2025-09-25,September,88.3,78.5,0.13,77,83,0.13,Yes,13.7,34.2
